index,Order ID,Date,Status,Fulfilment,Category,Size,ASIN,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code
4141,404-4626503-4670721,04-28-22,Cancelled,Merchant,Set,3XL,B0822TKGKH,Null,0,852,HYDERABAD,TELANGANA,500028
4142,402-1873526-4678732,04-28-22,Shipped,Amazon,Set,XL,B08W8NT42N,Shipped,1,1432,BENGALURU,KARNATAKA,560064
4143,406-3685207-0769118,04-28-22,Cancelled,Amazon,Western Dress,XL,B0982Z1994,Unshipped,1,0,HYDERABAD,TELANGANA,500085
4144,403-0650407-0973906,04-28-22,Shipped,Amazon,Top,XS,B098717ZBD,Shipped,1,455,HAZARIBAGH,JHARKHAND,825301
4145,406-5630699-3396366,04-28-22,Shipped,Amazon,kurta,3XL,B097ZZTMZD,Shipped,1,744,Bengaluru,KARNATAKA,560064
4146,406-7052880-7754721,04-28-22,Shipped,Amazon,kurta,XL,B08RP3PMYD,Shipped,1,665,PUDUCHERRY,PUDUCHERRY,605009
4147,405-6562476-3385104,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,M,B09KXVG37D,Shipped,1,511,SATHUPALLY,TELANGANA,507303
4148,171-6805811-7352368,04-28-22,Shipped - Returned to Seller,Merchant,kurta,XL,B081X4KQ14,Shipped,1,568,JHANSI,UTTAR PRADESH,284001
4149,171-6805811-7352368,04-28-22,Shipped - Returned to Seller,Merchant,kurta,XL,B08HK5JSM1,Shipped,1,888,JHANSI,UTTAR PRADESH,284001
4150,171-6500397-6716317,04-28-22,Shipped,Amazon,kurta,XL,B08W1RQ2GZ,Shipped,1,399,KANPUR,UTTAR PRADESH,208001
4151,407-6204697-7344363,04-28-22,Shipped,Amazon,kurta,XS,B08WPWK6BF,Shipped,1,458,CHENNAI,TAMIL NADU,600008
4152,406-1747000-1490727,04-28-22,Cancelled,Amazon,kurta,XXL,B08YYWG6VJ,Unshipped,1,568,KONDHWA KHURD 48 .PUNE  411048,MAHARASHTRA,411048
4153,405-8178516-2973963,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,S,B091XPLK72,Shipped,1,635,PATAUDI,HARYANA,122503
4154,405-8163885-9320304,04-28-22,Shipped,Amazon,kurta,L,B091Q84CBF,Shipped,1,475,NEW DELHI,DELHI,110033
4155,403-9925618-5403551,04-28-22,Cancelled,Amazon,kurta,XXL,B091Q92M8Z,Unshipped,1,399,FCI TOWNSHIP,ODISHA,759116
4156,405-4255955-1043569,04-28-22,Shipped - Returned to Seller,Merchant,kurta,XL,B09K3S4P57,Shipped,1,399,RAJPURA,PUNJAB,140401
4157,405-0795919-7190734,04-28-22,Shipped,Amazon,kurta,XL,B09K3Y39WX,Shipped,1,329,RAJPURA,PUNJAB,140401
4158,406-2561677-9351503,04-28-22,Shipped,Amazon,kurta,XS,B081XCMYXJ,Shipped,1,458,THANE,MAHARASHTRA,400601
4159,403-5418498-3297118,04-28-22,Shipped,Amazon,Set,XS,B09RSS48QG,Shipped,1,487,SASARAM,BIHAR,821115
4160,405-9861654-5139569,04-28-22,Shipped,Amazon,Top,S,B0926WH17C,Shipped,1,399,MUMBAI,MAHARASHTRA,400053
4161,403-1862177-9621131,04-28-22,Shipped,Amazon,kurta,M,B09RKCK42L,Shipped,1,666,VASCO DA GAMA,GOA,403726
4162,403-1862177-9621131,04-28-22,Shipped,Amazon,Set,M,B08QGNTFL2,Shipped,1,531,VASCO DA GAMA,GOA,403726
4163,407-7794311-5729111,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,M,B099NK55YG,Shipped,1,696,DEHRADUN,UTTARAKHAND,248001
4164,408-4964783-3605135,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,L,B081X4S826,Shipped,1,888,RANCHI,JHARKHAND,834009
4165,171-8502022-8653166,04-28-22,Shipped,Amazon,kurta,3XL,B081WZ4T3V,Shipped,1,563,BENGALURU,KARNATAKA,560016
4166,171-4395328-4765929,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B07G2CSMX9,Shipped,1,399,BENGALURU,KARNATAKA,560016
4167,405-5378303-4382744,04-28-22,Shipped,Amazon,Set,S,B08XQ98B2Q,Shipped,1,399,BENGALURU,KARNATAKA,560008
4168,405-0463424-4289137,04-28-22,Shipped,Amazon,kurta,3XL,B09HMTKV2L,Shipped,1,353,DAVANAGERE,KARNATAKA,577005
4169,402-6412500-2721148,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B0929B7M5Y,Shipped,1,788,HYDERABAD,TELANGANA,500079
4170,408-5060025-3149139,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B089G1JQCK,Shipped,1,399,VIJAPURA,KARNATAKA,586101
4171,405-3733132-6441111,04-28-22,Cancelled,Amazon,Set,XL,B09K3F6Y89,Unshipped,1,636,NEW DELHI,DELHI,110064
4172,405-3733132-6441111,04-28-22,Cancelled,Amazon,Set,XL,B09NQ51CH7,Unshipped,1,660,NEW DELHI,DELHI,110064
4173,404-2763818-4102762,04-28-22,Cancelled,Merchant,Set,XL,B09NQ4QS13,Null,0,635,Srikakulam,ANDHRA PRADESH,532001
4174,407-7624234-9338746,04-28-22,Shipped,Amazon,Top,XXL,B099S74N69,Shipped,1,635,BILIMORA,Gujarat,396321
4175,405-7665840-4231544,04-28-22,Shipped,Amazon,Top,3XL,B08N4DYZDG,Shipped,1,605,CHENNAI,TAMIL NADU,600041
4176,407-8367095-5396340,04-28-22,Shipped - Returned to Seller,Merchant,kurta,3XL,B08YYYQXBM,Shipped,1,690,THOUBAL,MANIPUR,795138
4177,408-5917085-8330728,04-28-22,Shipped,Amazon,Western Dress,XXL,B09831TPR5,Shipped,1,387,BENGALURU,KARNATAKA,560087
4178,403-6462896-8143519,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B08N19JM43,Shipped,1,499,BIDAR,KARNATAKA,585402
4179,407-3458625-1485917,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B0894X27FC,Shipped,1,744,GURUGRAM,HARYANA,122001
4180,405-1310206-6973913,04-28-22,Shipped,Amazon,kurta,3XL,B082W7MZVQ,Shipped,1,362,JAMMU,JAMMU & KASHMIR,180004
4181,408-2887888-7753912,04-28-22,Shipped,Amazon,Western Dress,3XL,B098314S8L,Shipped,1,654,BENGALURU,KARNATAKA,560087
4182,171-4597206-7313106,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,M,B08B3Z2YY3,Shipped,1,376,GREATER NOIDA,UTTAR PRADESH,201306
4183,407-2715111-6128368,04-28-22,Shipped,Amazon,Set,M,B0894YWSQN,Shipped,1,744,ALLAHABAD,UTTAR PRADESH,211006
4184,403-7815829-5481945,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,3XL,B09RKDXXC4,Shipped,1,759,VISAKHAPATNAM,ANDHRA PRADESH,530001
4185,408-9362682-0529956,04-28-22,Shipped - Delivered to Buyer,Merchant,Western Dress,M,B091T25NQG,Shipped,1,1115,PUNE,MAHARASHTRA,411052
4186,408-8110497-3307543,04-28-22,Shipped,Amazon,kurta,M,B09RKCMWVM,Shipped,1,751,Azamgarh,UTTAR PRADESH,226001
4187,402-1621752-3677922,04-28-22,Shipped - Returned to Seller,Merchant,Set,M,B09RKDH9X6,Shipped,1,0,Ghaziabad,UTTAR PRADESH,201014
4188,408-9844155-8781110,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,L,B09TH68L97,Shipped,1,635,"Post office-harrawala, DEHRADUN",UTTARAKHAND,248160
4189,407-3323828-8005162,04-28-22,Cancelled,Merchant,kurta,S,B09KXPQ1PP,Null,0,1186,Okkal,KERALA,683550
4190,406-7701619-9109118,04-28-22,Shipped,Amazon,Top,XL,B094FKN153,Shipped,1,1338,KOLKATA,WEST BENGAL,700019
4191,406-3299710-3742755,04-28-22,Shipped,Amazon,Saree,Free,B09J19LG67,Shipped,1,0,PIPIGANJ,UTTAR PRADESH,273165
4192,404-5396774-5418711,04-28-22,Cancelled,Merchant,Set,L,B09KXT4VG7,Null,0,487,SIRSI,KARNATAKA,581403
4193,403-9791326-8505133,04-28-22,Shipped,Amazon,Western Dress,XL,B09RK65QV5,Shipped,1,989,ROURKELA,ODISHA,769008
4194,171-0247117-3757118,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B07K3VQMML,Shipped,1,0,PUNE,MAHARASHTRA,411006
4195,404-1515598-0100301,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B09M6TJG5T,Shipped,1,721,KARAD,MAHARASHTRA,415539
4196,404-5720111-6132344,04-28-22,Shipped,Amazon,Set,M,B09NQ3TN2T,Shipped,1,685,BENGALURU,KARNATAKA,560036
4197,402-8852146-6327520,04-28-22,Shipped,Amazon,kurta,L,B081WSCKPQ,Shipped,1,684,PUNE,MAHARASHTRA,411014
4198,407-3078477-9258731,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B085HS947T,Shipped,1,597,Rajouri Garden,DELHI,110027
4199,407-7879698-4169162,04-28-22,Shipped,Amazon,kurta,L,B07R5WM5YR,Shipped,1,399,MAHABUBNAGAR,TELANGANA,509001
4200,171-8091152-2369954,04-28-22,Shipped,Amazon,Set,XS,B0822STS8T,Shipped,1,657,BENGALURU,KARNATAKA,560037
4201,404-0839562-5988318,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B09G2RVXNZ,Shipped,1,432,SATARA,MAHARASHTRA,415002
4202,402-5617941-0672319,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,M,B09M6TZJYC,Shipped,1,464,MARGAO,GOA,403602
4203,171-3834877-0797900,04-28-22,Shipped - Delivered to Buyer,Merchant,Top,M,B08ZHSXP1S,Shipped,1,613,HOSUR,TAMIL NADU,635109
4204,171-9980436-3297166,04-28-22,Shipped,Amazon,Set,XS,B09K3KFLB8,Shipped,1,1173,PUNE,MAHARASHTRA,411028
4205,407-9956657-0835502,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XXL,B07T62PKNM,Shipped,1,432,CHENNAI,TAMIL NADU,603210
4206,403-3113422-5157934,04-28-22,Shipped,Amazon,Set,L,B09TH6T8FV,Shipped,1,631,PATNA,BIHAR,801505
4207,403-4103318-7993119,04-28-22,Shipped,Amazon,Western Dress,XL,B09RK65QV5,Shipped,1,376,THANE,MAHARASHTRA,400607
4208,405-1049898-0265931,04-28-22,Shipped,Amazon,Set,M,B09RKF4FNJ,Shipped,1,1149,COIMBATORE,TAMIL NADU,641022
4209,403-9942541-0779542,04-28-22,Shipped,Amazon,kurta,XL,B09BQDLN22,Shipped,1,721,VISAKHAPATNAM,ANDHRA PRADESH,530016
4210,404-4038011-1371508,04-28-22,Shipped,Amazon,kurta,L,B08BFLKNGJ,Shipped,1,967,VISAKHAPATNAM,ANDHRA PRADESH,530022
4211,408-5168172-6197167,04-28-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XL,B09SDX82TT,Shipped,1,280,HYDERABAD,TELANGANA,500062
4212,402-2345448-6512329,04-28-22,Shipped,Amazon,Set,XXL,B0983GKG7G,Shipped,1,486,MUMBAI-400064,MAHARASHTRA,400064
4213,402-6095367-2705959,04-28-22,Shipped,Amazon,kurta,XL,B097ZZLC2X,Shipped,1,859,HYDERABAD,TELANGANA,500082
4214,407-3109305-3810759,04-28-22,Shipped,Amazon,kurta,L,B08YYVFDZP,Shipped,1,824,MUMBAI,MAHARASHTRA,400061
4215,406-1352039-2970707,04-28-22,Cancelled,Merchant,kurta,XL,B09LTYN4SC,Null,0,511,NEW DELHI,DELHI,110019
4216,402-3401815-4015524,04-28-22,Shipped,Amazon,kurta,XXL,B097ZYJGLT,Shipped,1,533,SURAT,Gujarat,395006
4217,407-3635988-5337160,04-28-22,Shipped,Amazon,kurta,3XL,B08YZ1SZZS,Shipped,1,451,BENGALURU,KARNATAKA,560077
4218,407-4481601-7425947,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,S,B07JLD2SKN,Shipped,1,487,DHULE,MAHARASHTRA,424002
4219,404-7197053-2709143,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,3XL,B07K3VQMML,Shipped,1,499,BHOPAL,MADHYA PRADESH,462041
4220,402-4347254-0027503,04-28-22,Cancelled,Merchant,Western Dress,L,B099NRSX6D,Null,0,295,NAMBIYUR,TAMIL NADU,638458
4221,402-4347254-0027503,04-28-22,Cancelled,Merchant,Western Dress,L,B099NS9KRN,Null,0,685,NAMBIYUR,TAMIL NADU,638458
4222,408-8925818-2467530,04-28-22,Shipped,Amazon,kurta,XS,B09LTZKSVQ,Shipped,1,818,JAMNAGAR,Gujarat,361010
4223,405-1312067-6113919,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B0983FZLXC,Shipped,1,633,PUNE,MAHARASHTRA,411038
4224,405-1312067-6113919,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B08B3YXQJ2,Shipped,1,474,PUNE,MAHARASHTRA,411038
4225,405-1312067-6113919,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B08BJS7G2R,Shipped,1,1338,PUNE,MAHARASHTRA,411038
4226,406-9295528-5303557,04-28-22,Shipped,Amazon,Set,3XL,B09K3KGJ8S,Shipped,1,1695,Ambala Cantt,HARYANA,133001
4227,402-0915179-2671522,04-28-22,Shipped,Amazon,Set,S,B08WHQY56H,Shipped,1,999,Pratapgarh,UTTAR PRADESH,230402
4228,405-9583048-1034729,04-28-22,Shipped,Amazon,kurta,S,B09Q3J655Y,Shipped,1,631,BENGALURU,KARNATAKA,560068
4229,405-6459986-6609955,04-28-22,Shipped,Amazon,kurta,XS,B09LTZKSVQ,Shipped,1,453,BENGALURU,KARNATAKA,560068
4230,408-7643673-0761151,04-28-22,Shipped,Amazon,Set,L,B08XQ8MCKP,Shipped,1,521,PUNE,MAHARASHTRA,411027
4231,408-3368346-8749968,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B09HM9HC4T,Shipped,1,474,CHENNAI,TAMIL NADU,600089
4232,405-3300560-5429124,04-28-22,Shipped,Amazon,kurta,XXL,B09K3XZC3J,Shipped,1,0,Mumbai,MAHARASHTRA,400011
4233,408-5133470-4782754,04-28-22,Shipped,Amazon,Set,L,B09KXY99M3,Shipped,1,517,HYDERABAD,TELANGANA,500075
4234,403-8801154-9121115,04-28-22,Shipped,Amazon,Western Dress,S,B099NR7612,Shipped,1,458,IMPHAL,MANIPUR,795001
4235,171-1331566-5789154,04-28-22,Shipped,Amazon,kurta,XXL,B07JL3S25P,Shipped,1,874,NEW DELHI,DELHI,110068
4236,171-1874468-0089140,04-28-22,Cancelled,Merchant,kurta,3XL,B07K3VQMML,Null,0,744,TARIKERE,KARNATAKA,577228
4237,171-9069025-5601915,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XXL,B09RKD6B6Y,Shipped,1,736,NEW DELHI,DELHI,110096
4238,406-9032821-4226743,04-28-22,Shipped - Delivered to Buyer,Merchant,Western Dress,L,B099NRCT7B,Shipped,1,652,BENGALURU,KARNATAKA,560066
4239,403-9914853-6752348,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,S,B07WS14TZY,Shipped,1,521,CUDDALORE,TAMIL NADU,608002
4240,171-0921313-7593958,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B09KXSQ73F,Shipped,1,744,Trivandrum,KERALA,695002
4241,402-1377633-9429166,04-28-22,Shipped,Amazon,kurta,M,B08BFV1DVW,Shipped,1,376,T KALLUPATTI,TAMIL NADU,625702
4242,402-1377633-9429166,04-28-22,Shipped,Amazon,kurta,XXL,B08BFT4ZKX,Shipped,1,626,T KALLUPATTI,TAMIL NADU,625702
4243,402-2506060-5733950,04-28-22,Shipped,Amazon,kurta,XXL,B01N4U4WXP,Shipped,1,486,HANSI,HARYANA,125033
4244,402-2506060-5733950,04-28-22,Shipped,Amazon,kurta,XXL,B081WSWWL7,Shipped,1,486,HANSI,HARYANA,125033
4245,403-0806781-7303514,04-28-22,Shipped,Amazon,Top,M,B0986ZWRKD,Shipped,1,376,BENGALURU,KARNATAKA,560049
4246,408-7489302-3393100,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B08MYS5MS1,Shipped,1,471,RAIPUR,CHHATTISGARH,492013
4247,406-3170733-5953162,04-28-22,Shipped,Amazon,Set,3XL,B08CMV6SCJ,Shipped,1,512,KOLKATA,WEST BENGAL,700033
4248,407-6004648-5874743,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,M,B09TZV23QS,Shipped,1,259,DEHRADUN,UTTARAKHAND,248001
4249,407-6004648-5874743,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,M,B09TH8L9PW,Shipped,1,653,DEHRADUN,UTTARAKHAND,248001
4250,407-6004648-5874743,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,M,B09QJ4YB1F,Shipped,1,1238,DEHRADUN,UTTARAKHAND,248001
4251,171-5083454-2090710,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B09K3Y4T4D,Shipped,1,1338,NAVI MUMBAI,MAHARASHTRA,400708
4252,171-5083454-2090710,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B09K3TFNR8,Shipped,1,999,NAVI MUMBAI,MAHARASHTRA,400708
4253,171-7224101-6213109,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B09K3938KW,Shipped,1,459,BENGALURU,KARNATAKA,560037
4254,171-7224101-6213109,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XS,B0822VTWZS,Shipped,1,459,BENGALURU,KARNATAKA,560037
4255,171-6980086-3733950,04-28-22,Shipped - Delivered to Buyer,Merchant,Western Dress,3XL,B091T18F3W,Shipped,1,692,Chennai,TAMIL NADU,600072
4256,405-6045997-1681130,04-28-22,Cancelled,Merchant,kurta,L,B08YYTSKB4,Null,0,715,GWALIOR,MADHYA PRADESH,474005
4257,404-3974058-1681956,04-28-22,Shipped,Amazon,Top,3XL,B09RN5P9VK,Shipped,1,690,BANGALORE,KARNATAKA,560098
4258,404-3751603-9114740,04-28-22,Shipped - Delivered to Buyer,Merchant,Top,3XL,B08N496F6B,Shipped,1,428,BANGALORE,KARNATAKA,560098
4259,406-3329962-6204340,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B08QGMYV8L,Shipped,1,574,SECUNDERABAD,TELANGANA,500025
4260,402-5004278-1473959,04-28-22,Shipped,Amazon,Western Dress,XS,B09SDZ7T2T,Shipped,1,329,Kochi,KERALA,682013
4261,408-0297541-8231519,04-28-22,Shipped,Amazon,kurta,XS,B099FD92JM,Shipped,1,1388,CHENNAI,TAMIL NADU,600106
4262,403-3004631-6241167,04-28-22,Cancelled,Merchant,kurta,L,B08W8NPXMS,Null,0,859,WARANGAL,TELANGANA,506002
4263,406-1901396-4606760,04-28-22,Shipped,Amazon,Western Dress,M,B0982ZJ666,Shipped,1,487,BENGALURU,KARNATAKA,560099
4264,171-5306558-7185907,04-28-22,Shipped,Amazon,Top,XL,B09872C4H6,Shipped,1,326,BENGALURU,KARNATAKA,560103
4265,171-1267696-8654732,04-28-22,Shipped,Amazon,Top,L,B0965L16LS,Shipped,1,744,BENGALURU,KARNATAKA,560103
4266,403-7992028-7730723,04-28-22,Cancelled,Amazon,Set,XXL,B099NLD5FQ,Cancelled,0,625,Navi Mumbai,MAHARASHTRA,400705
4267,403-2357719-0985140,04-28-22,Shipped,Amazon,Top,S,B0943FN3W4,Shipped,1,625,CHICALIM,GOA,403710
4268,404-1664902-4965955,04-28-22,Shipped - Returned to Seller,Merchant,Set,XXL,B09RKD8HQJ,Shipped,1,0,DHRANGADHRA,Gujarat,363310
4269,403-9079354-5907523,04-28-22,Cancelled,Amazon,kurta,3XL,B08BFVXK6N,Cancelled,0,545,THANE,MAHARASHTRA,400607
4270,403-0248637-1148373,04-28-22,Cancelled,Merchant,kurta,L,B081X4S826,Null,0,1399,KOTTAYAM,KERALA,686613
4271,402-0460440-6121109,04-28-22,Shipped - Returned to Seller,Merchant,kurta,XL,B077MM3LFJ,Shipped,1,0,BENGALURU,KARNATAKA,560081
4272,405-1148054-9326733,04-28-22,Shipped - Delivered to Buyer,Merchant,Top,XS,B094FH578D,Shipped,1,0,BHUBANESWAR,ODISHA,752100
4273,403-9451457-6593968,04-28-22,Cancelled,Merchant,kurta,L,B081X4S826,Null,0,353,KOTTAYAM,KERALA,686613
4274,406-2585292-6231561,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B08YZ1B283,Shipped,1,487,BALLEPALLE,TELANGANA,509301
4275,406-2585292-6231561,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,M,B08YYTH8N5,Shipped,1,0,BALLEPALLE,TELANGANA,509301
4276,404-8056244-2289151,04-28-22,Shipped,Amazon,kurta,XL,B099FDK6ZZ,Shipped,1,549,NAGPUR,MAHARASHTRA,440009
4277,404-6225401-9303560,04-28-22,Shipped,Amazon,kurta,3XL,B082W7MZVQ,Shipped,1,499,VISAKHAPATNAM,ANDHRA PRADESH,530026
4278,404-6225401-9303560,04-28-22,Shipped,Amazon,kurta,3XL,B07R5XKXL4,Shipped,1,526,VISAKHAPATNAM,ANDHRA PRADESH,530026
4279,403-4424848-0017119,04-28-22,Shipped,Amazon,kurta,3XL,B09K3YL25M,Shipped,1,376,MUMBAI,MAHARASHTRA,400098
4280,403-4249753-9986712,04-28-22,Shipped,Amazon,kurta,XL,B08YYWG825,Shipped,1,442,HYDERABAD,TELANGANA,500032
4281,406-1183782-6673112,04-28-22,Shipped,Amazon,kurta,XL,B09RKD4R6C,Shipped,1,487,GHAZIABAD,UTTAR PRADESH,201005
4282,407-9309283-6878758,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B0922WJ27J,Shipped,1,475,KOLKATA,WEST BENGAL,700040
4283,171-5318548-3773160,04-28-22,Shipped - Delivered to Buyer,Merchant,Top,M,B099S9DTR2,Shipped,1,696,BENGALURU,KARNATAKA,560068
4284,171-5235833-8774743,04-28-22,Shipped,Amazon,Top,M,B0986XJDJ4,Shipped,1,599,BENGALURU,KARNATAKA,560068
4285,402-8905423-3101112,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,L,B099NJKJ54,Shipped,1,463,KANKE,JHARKHAND,834006
4286,171-7113344-8998768,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B09K3T96QK,Shipped,1,518,NEW DELHI,DELHI,110023
4287,405-2244208-9457155,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B091Z6ZXDF,Shipped,1,563,Singarayakonda,ANDHRA PRADESH,523101
4288,405-5976813-1891518,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B08QGP2JMT,Shipped,1,459,LUCKNOW,UTTAR PRADESH,226003
4289,402-7326957-5907561,04-28-22,Shipped,Amazon,kurta,M,B09811QHPX,Shipped,1,659,BENGALURU,KARNATAKA,560100
4290,405-7950542-5100368,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B08ZYQ716N,Shipped,1,1463,ATTILLI,ANDHRA PRADESH,534134
4291,171-8483400-9709148,04-28-22,Cancelled,Merchant,kurta,XL,B08KS2BCHS,Null,0,319,NEW DELHI,DELHI,110023
4292,408-4874767-9293948,04-28-22,Shipped,Amazon,kurta,XXL,B09K3W9D6V,Shipped,1,922,NEW DELHI,DELHI,110074
4293,402-1922976-8183519,04-28-22,Shipped - Delivered to Buyer,Merchant,Top,L,B0986VTQL7,Shipped,1,0,SELAQUI,UTTARAKHAND,248011
4294,408-6197025-6741911,04-28-22,Cancelled,Amazon,Set,S,B08MYT94FH,Cancelled,0,0,BHUBANESWAR,ODISHA,751016
4295,404-7990865-1893120,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XXL,B08PCRPSKP,Shipped,1,625,JAIPUR,RAJASTHAN,302019
4296,402-1690639-8800311,04-28-22,Shipped,Amazon,Set,XL,B08CMN1K86,Shipped,1,0,RAJKOT,Gujarat,360005
4297,405-3530975-6445925,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XXL,B0894XKVH3,Shipped,1,487,HYDERABAD,TELANGANA,500049
4298,402-4303540-6987556,04-28-22,Shipped - Delivered to Buyer,Merchant,Western Dress,XXL,B099NTSTM2,Shipped,1,653,THANE,MAHARASHTRA,401107
4299,408-8224729-4613142,04-28-22,Shipped,Amazon,kurta,XXL,B081WYHTF2,Shipped,1,654,PUNE,MAHARASHTRA,411021
4300,405-5940800-2546737,04-28-22,Shipped,Amazon,kurta,S,B09KXPQ1PP,Shipped,1,625,NELLORE,ANDHRA PRADESH,524366
4301,404-0350706-2018704,04-28-22,Cancelled,Amazon,Set,3XL,B08WHYZM3K,Cancelled,0,432,Faridabad,HARYANA,121001
4302,405-0638194-1437946,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,S,B099NQKVD6,Shipped,1,383,NEW DELHI,DELHI,110059
4303,407-4276205-2824340,04-28-22,Shipped,Amazon,Western Dress,S,B099NRKGV5,Shipped,1,0,PUNE,MAHARASHTRA,411052
4304,402-1371086-4459532,04-28-22,Shipped - Delivered to Buyer,Merchant,Top,M,B08N4TGTRV,Shipped,1,560,KUNNAMKULAM,KERALA,680503
4305,404-0572890-4437117,04-28-22,Shipped - Delivered to Buyer,Merchant,kurta,XL,B09K3WFR76,Shipped,1,859,NAVI MUMBAI,MAHARASHTRA,410206
4306,408-4773292-9245967,04-28-22,Shipped,Amazon,kurta,5XL,B09LD3ZZ2N,Shipped,1,518,JALANDHAR Cant,PUNJAB,144005
4307,405-6712612-9685111,04-28-22,Cancelled,Merchant,Western Dress,XS,B09SDXPHNC,Null,0,459,PUNALUR,KERALA,691305
4308,404-8361329-3071540,04-28-22,Shipped - Delivered to Buyer,Merchant,Western Dress,S,B0982ZDQJK,Shipped,1,1039,NASHIK,MAHARASHTRA,422207
4309,403-5225831-2245152,04-28-22,Shipped,Amazon,Set,XXL,B08XQ8MJZG,Shipped,1,734,KALYAN,MAHARASHTRA,421204
4310,403-3456635-7039551,04-28-22,Shipped,Amazon,kurta,M,B09K3Y42F5,Shipped,1,744,MUMBAI,MAHARASHTRA,400086
4311,404-3465931-1627508,04-28-22,Shipped,Amazon,Top,XXL,B08N4QTQHW,Shipped,1,788,THANE,MAHARASHTRA,400706
4312,405-6022572-6432340,04-28-22,Shipped,Amazon,Set,L,B09QJ4HWCC,Shipped,1,458,CHENNAI,TAMIL NADU,600006
4313,408-0883647-8053932,04-28-22,Cancelled,Merchant,Western Dress,3XL,B09TH2YML8,Null,0,487,DHARMADOM,KERALA,670661
4314,406-3739600-9045132,04-28-22,Shipped - Delivered to Buyer,Merchant,Top,L,B08N47Z9YZ,Shipped,1,725,MUMBAI,MAHARASHTRA,400011
4315,405-5495648-3748327,04-28-22,Shipped,Amazon,kurta,XL,B08RP67NGB,Shipped,1,734,BENGALURU,KARNATAKA,560073
4316,408-4626192-8538753,04-28-22,Shipped - Delivered to Buyer,Merchant,Set,XL,B09QJNFSBR,Shipped,1,487,COIMBATORE,TAMIL NADU,641041
4317,407-3473853-1487526,04-28-22,Shipped,Amazon,Set,XS,B09KXTBMSL,Shipped,1,363,Pune,MAHARASHTRA,411028
4318,402-9614148-7158753,04-28-22,Shipped,Amazon,Set,S,B08XQ98B2Q,Shipped,1,1260,MUMBAI,MAHARASHTRA,400103
4319,403-7486099-2116342,04-28-22,Shipped,Amazon,Top,M,B0986ZWRKD,Shipped,1,820,PUNE,MAHARASHTRA,411038
4320,406-4837760-8562714,04-28-22,Shipped,Amazon,kurta,M,B082W84Q2J,Shipped,1,788,MALAVALLI,KARNATAKA,571430
4321,408-6682339-5004322,04-28-22,Shipped,Amazon,kurta,3XL,B097ZZTMZD,Shipped,1,512,JALESWAR,ODISHA,756032
